title,id,authors,abstract,journal,published
"PIBM: Particulate immersed boundary method for fluid-particle
  interaction problems",http://arxiv.org/abs/1407.6704v1,"['Hao Zhang', 'F. Xavier Trias', 'Assensi Oliva', 'Dongmin Yang', 'Yuanqiang Tan', 'Shi Shu', 'Yong Sheng']","  It is well known that the number of particles should be scaled up to enable
industrial scale simulation. The calculations are more computationally
intensive when the motion of the surrounding fluid is considered. Besides the
advances in computer hardware and numerical algorithms, the coupling scheme
also plays an important role on the computational efficiency. In this study, a
particle immersed boundary method (PIBM) for simulating the fluid-particle
multiphase flow was presented and assessed in both two- and three-dimensional
applications. The idea behind PIBM derives from the conventional momentum
exchange-based immersed boundary method (IBM) by treating each Lagrangian point
as a solid particle. This treatment enables LBM to be coupled with fine
particles residing within a particular grid cell. Compared with the
conventional IBM, dozens of times speedup in two-dimensional simulation and
hundreds of times in three-dimensional simulation can be expected under the
same particle and mesh number. Numerical simulations of particle sedimentation
in the Newtonian flows were conducted based on a combined lattice Boltzmann
method - particle immersed boundary method - discrete element method scheme,
showing that the PIBM can capture the feature of particulate flows in fluid and
is indeed a promising scheme for the solution of the fluid-particle interaction
problems.
",None,2014-07-25 14:58:47+00:00
Interacting electrons in a random medium: a simple one-dimensional model,http://arxiv.org/abs/1408.5839v1,"['Frédéric Klopp', 'Nikolaj Veniaminov']","  The present paper is devoted to the study of a simple model of interacting
electrons in a random background. In a large interval $\Lambda$, we consider
$n$ one dimensional particles whose evolution is driven by the Luttinger-Sy
model, i.e., the interval $\Lambda$ is split into pieces delimited by the
points of a Poisson process of intensity $\mu$ and, in each piece, the
Hamiltonian is the Dirichlet Laplacian. The particles interact through a
repulsive pair potential decaying polynomially fast at infinity. We assume that
the particles have a positive density, i.e., $n/|\Lambda|\to\rho>0$ as
$|\Lambda|\to+\infty$. In the low density or large disorder regime, i.e.,
$\rho/\mu$ small, we obtain a two term asymptotic for the thermodynamic limit
of the ground state energy per particle of the interacting system; the first
order correction term to the non interacting ground state energy per particle
is controlled by pairs of particles living in the same piece. The ground state
is described in terms of its one and two-particles reduced density matrix.
Comparing the interacting and the non interacting ground states, one sees that
the effect of the repulsive interactions is to move a certain number of
particles living together with another particle in a single piece to a new
piece that was free of particles in the non interacting ground state.
",None,2014-08-25 17:30:11+00:00
"Particulate immersed boundary method for complex fluid-particle
  interaction problems with heat transfer",http://arxiv.org/abs/1502.01159v1,"['Hao Zhang', 'Haizhuan Yuan', 'F. Xavier Trias', 'Aibing Yu', 'Yuanqiang Tan', 'Assensi Oliva']","  In our recent work [H. Zhang, F.X. Trias, A. Oliva, D. Yang, Y. Tan, Y.
Sheng. PIBM: Particulate immersed boundary method for fluid-particle
interaction problems. Powder Technology. 272(2015), 1-13.], a particulate
immersed boundary method (PIBM) for simulating fluid-particle multiphase flow
was proposed and assessed in both two- and three-dimensional applications. In
this study, the PIBM was extended to solve thermal interaction problems between
spherical particles and fluid. The Lattice Boltzmann Method (LBM) was adopted
to solve the fluid flow and temperature fields, the PIBM was responsible for
the non-slip velocity and temperature boundary conditions at the particle
surface, and the kinematics and trajectory of the solid particles were
evaluated by the Discrete Element Method (DEM). Four case studies were
implemented to demonstrate the capability of the current coupling scheme.
Firstly, numerical simulation of natural convection in a two-dimensional square
cavity with an isothermal concentric annulus was carried out for verification
purpose. The current results were found to have good agreements with previous
references. Then, sedimentation of two- and three-dimensional isothermal
particles in fluid was numerically studied, respectively. The instantaneous
temperature distribution in the cavity was captured. The effect of the thermal
buoyancy on particle behaviors was discussed. At last, sedimentation of
three-dimensional thermosensitive particles in fluid was numerically
investigated. Our results revealed that the LBM-PIBM-DEM is a promising scheme
for the solution of complex fluid-particle interaction problems with heat
transfer.
",None,2015-02-04 11:20:57+00:00
"Some Fluctuation Results for Weakly Interacting Multi-type Particle
  System",http://arxiv.org/abs/1505.00856v1,"['Amarjit Budhiraja', 'Ruoyu Wu']","  A collection of $N$-diffusing interacting particles where each particle
belongs to one of $K$ different populations is considered. Evolution equation
for a particle from population $k$ depends on the $K$ empirical measures of
particle states corresponding to the various populations and the form of this
dependence may change from one population to another. In addition, the drift
coefficients in the particle evolution equations may depend on a factor that is
common to all particles and which is described through the solution of a
stochastic differential equation coupled, through the empirical measures, with
the $N$-particle dynamics. We are interested in the asymptotic behavior as
$N\to \infty$. Although the full system is not exchangeable, particles in the
same population have an exchangeable distribution. Using this structure, one
can prove using standard techniques a law of large numbers result and a
propagation of chaos property. In the current work we study fluctuations about
the law of large number limit. For the case where the common factor is absent
the limit is given in terms of a Gaussian field whereas in the presence of a
common factor it is characterized through a mixture of Gaussian distributions.
We also obtain, as a corollary, new fluctuation results for disjoint
sub-families of single type particle systems, i.e. when $K=1$. Finally, we
establish limit theorems for multi-type statistics of such weakly interacting
particles, given in terms of multiple Wiener integrals.
",None,2015-05-05 01:25:26+00:00
Collective phenomena in granular and atmospheric electrification,http://arxiv.org/abs/1509.04214v2,"['Freja Nordsiek', 'Daniel P. Lathrop']","  In clouds of suspended particles (grains, droplets, spheres, crystals, etc.),
collisions electrify the particles and the clouds, producing large electric
potential differences over large scales. This is seen most spectacularly in the
atmosphere as lighting in thunderstorms, thundersnow, dust storms, and volcanic
ash plumes where multi-million-volt potential differences over scales of
kilometers can be produced, but it is a general phenomenon in granular systems
as a whole. The electrification process is not well understood, especially for
electrification of insulating particles of the same material. To investigate
the relative importances of particle properties (material, size, etc.) and
collective phenomena (behaviors of systems at large scales not easily predicted
from local dynamics) in granular and atmospheric electrification, we used a
table-top experiment that mechanically shakes particles inside a cell where we
measure the macroscopic electric field between the electrically conducting end
plates. The measured electric fields are a result of capacitive coupling and
direct charge transfer between the particles and the plates. Using a diverse
range of mono-material particle sets (plastics, ceramic, glass, and metals), we
found that all our particle materials electrify and show similar dynamics with
long time-scale temporal variation and an electric field amplitude that depends
on the particle quantity in a complex way. These results suggest that while
particle properties do matter like previous investigations have shown,
macroscopic electrification of solids is relatively material agnostic and large
scale collective phenomena play a major role.
",None,2015-09-14 17:21:49+00:00
"Velocity and displacement statistics in a stochastic model of nonlinear
  friction showing bounded particle speed",http://arxiv.org/abs/1510.04008v1,['Andreas M. Menzel'],"  Diffusion of colloidal particles in a complex environment such as polymer
networks or biological cells is a topic of high complexity with significant
biological and medical relevance. In such situations, the interaction between
the surroundings and the particle motion has to be taken into account. We
analyze a simplified diffusion model that includes some aspects of a complex
environment in the framework of a nonlinear friction process: at low particle
speeds, friction grows linearly with the particle velocity as for regular
viscous friction; it grows more than linearly at higher particle velocities;
finally, at a maximum of the possible particle speed the friction diverges. In
addition to bare diffusion, we study the influence of a constant drift force
acting on the diffusing particle. While the corresponding stationary velocity
distributions can be derived analytically, the displacement statistics
generally must be determined numerically. However, as a benefit of our model,
analytical progress can be made in one case of a special maximum particle
speed. The effect of a drift force in this case is analytically determined by
perturbation theory. It will be interesting in the future to compare our
results to real experimental systems. One realization could be magnetic
colloidal particles diffusing through a shear-thickening environment such as
starch suspensions, possibly exposed to an external magnetic field gradient.
","Phys. Rev. E 92, 052302 (2015)",2015-10-14 08:57:28+00:00
"Nonlinear response and emerging nonequilibrium micro-structures for
  biased diffusion in confined crowding environments",http://arxiv.org/abs/1510.09133v1,"['O. Bénichou', 'P. Illien', 'G. Oshanin', 'A. Sarracino', 'R. Voituriez']","  We study analytically the dynamics and the micro-structural changes of a host
medium caused by a driven tracer particle moving in a confined, quiescent
molecular crowding environment. Imitating typical settings of active
micro-rheology experiments, we consider here a minimal model comprising a
geometrically confined lattice system -- a two-dimensional strip-like or a
three-dimensional capillary-like -- populated by two types of hard-core
particles with stochastic dynamics -- a tracer particle driven by a constant
external force and bath particles moving completely at random. Resorting to a
decoupling scheme, which permits us to go beyond the linear-response
approximation (Stokes regime) for arbitrary densities of the lattice gas
particles, we determine the force-velocity relation for the tracer particle and
the stationary density profiles of the host medium particles around it. These
results are validated a posteriori by extensive numerical simulations for a
wide range of parameters. Our theoretical analysis reveals two striking
features: a) We show that, under certain conditions, the terminal velocity of
the driven tracer particle is a nonmonotonic function of the force, so that in
some parameter range the differential mobility becomes negative, and b) the
biased particle drives the whole system into a nonequilibrium steady-state with
a stationary particle density profile past the tracer, which decays
exponentially, in sharp contrast with the behavior observed for unbounded
lattices, where an algebraic decay is known to take place.
","Phys. Rev. E 93, 032128 (2016)",2015-10-30 15:44:53+00:00
"Quantum entanglement of identical particles by standard
  information-theoretic notions",http://arxiv.org/abs/1511.03445v4,"['Rosario Lo Franco', 'Giuseppe Compagno']","  Quantum entanglement of identical particles is essential in quantum
information theory. Yet, its correct determination remains an open issue
hindering the general understanding and exploitation of many-particle systems.
Operator-based methods have been developed that attempt to overcome the issue.
We introduce a state-based method which, as second quantization, does not label
identical particles and presents conceptual and technical advances compared to
the previous ones. It establishes the quantitative role played by arbitrary
wave function overlaps, local measurements and particle nature (bosons or
fermions) in assessing entanglement by notions commonly used in quantum
information theory for distinguishable particles, like partial trace. Our
approach furthermore shows that bringing identical particles into the same
spatial location functions as an entangling gate, providing fundamental
theoretical support to recent experimental observations with ultracold atoms.
These results pave the way to set and interpret experiments for utilizing
quantum correlations in realistic scenarios where overlap of particles can
count, as in Bose-Einstein condensates, quantum dots and biological molecular
aggregates.
","Scientific Reports 6, 20603 (2016)",2015-11-11 10:51:25+00:00
"Entrainment, motion and deposition of coarse particles transported by
  water over a sloping mobile bed",http://arxiv.org/abs/1604.00769v2,"['J. Heyman', 'P. Bohorquez', 'C. Ancey']","  In gravel-bed rivers, bedload transport exhibits considerable variability in
time and space. Recently, stochastic bedload transport theories have been
developed to address the mechanisms and effects of bedload transport
fluctuations. Stochastic models involve parameters such as particle
diffusivity, entrainment and deposition rates. The lack of hard information on
how these parameters vary with flow conditions is a clear impediment to their
application to real-world scenarios. In this paper, we determined the closure
equations for the above parameters from laboratory experiments. We focused on
shallow supercritical flow on a sloping mobile bed in straight channels, a
setting that was representative of flow conditions in mountain rivers.
Experiments were run at low sediment transport rates under steady nonuniform
flow conditions (i.e., the water discharge was kept constant, but bedforms
developed and migrated upstream, making flow nonuniform). Using image
processing, we reconstructed particle paths to deduce the particle velocity and
its probability distribution, particle diffusivity, and rates of deposition and
entrainment. We found that on average, particle acceleration, velocity and
deposition rate were responsive to local flow conditions, whereas entrainment
rate depended strongly on local bed activity. Particle diffusivity varied
linearly with the depth-averaged flow velocity. The empirical probability
distribution of particle velocity was well approximated by a Gaussian
distribution when all particle positions were considered together. In contrast,
the particles located in close vicinity to the bed had exponentially
distributed velocities. Our experimental results provide closure equations for
stochastic or deterministic bedload transport models.
",None,2016-04-04 08:14:05+00:00
Solvable Model of a Mixture of Bose-Einstein Condensates,http://arxiv.org/abs/1605.05608v1,"['Shachar Klaiman', 'Alexej I. Streltsov', 'Ofir E. Alon']","  A mixture of two kinds of identical bosons held in a harmonic potential and
interacting by harmonic particle-particle interactions is discussed. This is an
exactly-solvable model of a mixture of two trapped Bose-Einstein condensates
which allows us to examine analytically various properties. Generalizing the
treatment in [Cohen and Lee, J. Math. Phys. {\bf 26}, 3105 (1985)], closed form
expressions for the ground-state energy, wave-function, and lowest-order
densities are obtained and analyzed for attractive and repulsive intra-species
and inter-species particle-particle interactions. A particular mean-field
solution of the corresponding Gross-Pitaevskii theory is also found
analytically. This allows us to compare properties of the mixture at the exact,
many-body and mean-field levels, both for finite systems and at the limit of an
infinite number of particles. We hereby prove that the exact ground-state
energy and lowest-order intra-species and inter-species densities converge at
the infinite-particle limit (when the products of the number of particles times
the intra-species and inter-species interaction strengths are held fixed) to
the results of the Gross-Pitaevskii theory for the mixture. Finally and on the
other end, the separability of the mixture's center-of-mass coordinate is used
to show that the Gross-Pitaevskii theory for mixtures is unable to describe the
variance of many-particle operators in the mixture, even in the
infinite-particle limit. Our analytical results show that many-body
correlations exist in a mixture of Bose-Einstein condensates made of any number
of particles. Implications are briefly discussed.
","Chem. Phys. 482, 362 (2017)",2016-05-18 15:04:54+00:00
"Connectivity, Dynamics, and Structure in a Tetrahedral Network Liquid",http://arxiv.org/abs/1607.08126v2,"['Sandalo Roldan-Vargas', 'Lorenzo Rovigatti', 'Francesco Sciortino']","  We report a detailed computational study by Brownian Dynamics simulations of
the structure and dynamics of a liquid of patchy particles which develops an
amorphous tetrahedral network upon decreasing temperature. The highly
directional particle interactions allows us to investigate the system
connectivity by discriminating the total set of particles into different
populations according to a penta-modal distribution of bonds per particle. With
this methodology we show how the particle bonding process is not randomly
independent but it manifests clear bond correlations at low temperatures. We
further explore the dynamics of the system in real space and establish a clear
relation between particle mobility and particle connectivity. In particular, we
provide evidence of anomalous diffusion at low temperatures and reveal how the
dynamics is affected by the short-time hopping motion of the weakly bounded
particles. Finally we widely investigate the dynamics and structure of the
system in Fourier space and identify two quantitatively similar length scales,
one dynamic and the other one static, which increase upon cooling the system
and reach distances of the order of few particle diameters. We summarize our
findings in a qualitative picture where the low temperature regime of the
viscoelastic liquid is understood in terms of an evolving network of long time
metastable cooperative domains of particles.
",None,2016-07-27 14:39:24+00:00
"Correlated dynamics of weakly charged silica spheres at an air-water
  interface",http://arxiv.org/abs/1204.2055v1,"['Wei Zhang', 'Wei Chen', 'Penger Tong']","  Optical microscopy and multi-particle tracking are used to investigate the
spatially correlated motion of weakly charged silica spheres at an air-water
interface for different area fraction $n$ occupied by the particles. When the
area fraction is very small, e.g. $n=0.03$, the correlation function along the
line joining the centers of particles $D_{rr}$ decays with inter-particle
distance $R$ as $1/R^{0.86\pm0.02}$, and the function perpendicular to this
line $D_{\theta\theta}$ decays with $R$ as $1/R^{1.45\pm0.03}$, which differs
from the results of [Phys. Rev. Lett. 97, 176001 (2006)] with low surface
viscosity (where $D_{rr}\propto 1/R$, $D_{\theta\theta}\propto 1/R^2$). We
argue that the differences arise from the Coulomb interaction between
particles. The Coulomb interaction enhances the correlated motion of particles.
Experimental results show that with the increase of $n$, the decay rate of
$D_{rr}$ and $D_{\theta\theta}$ with $R$ decreases and the cross-correlation
enhances for the Coulomb interaction increases. The Coulomb interaction between
colloidal particles should serve as an effective surface viscoelastical role in
our system. With the scaled separation $\frac R {d}(\frac {\eta_{w}d}
{\eta_{es,2p}})^{3/2}$, the correlated motions for various values of $n$ and
different particles can be scaled onto a single master curve, where $d$ is
particles' diameter, $\eta_{w}$ is the viscosity of the water, and
$\eta_{es,2p}$ is the effective surface viscosity whose measurements agree well
with that of one-particle surface viscosity $\eta_{es,1p}$. The effective
surface viscosity $\eta_{es,2p}$ as a function of the area fraction $n$ for
different silica spheres is presented.
",None,2012-04-10 06:49:20+00:00
"An introduction to particle integration methods: with applications to
  risk and insurance",http://arxiv.org/abs/1210.3851v2,"['P. Del Moral', 'G. W. Peters', 'Ch. Vergé']","  Interacting particle methods are increasingly used to sample from complex and
high-dimensional distributions. These stochastic particle integration
techniques can be interpreted as an universal acceptance-rejection sequential
particle sampler equipped with adaptive and interacting recycling mechanisms.
Practically, the particles evolve randomly around the space independently and
to each particle is associated a positive potential function. Periodically,
particles with high potentials duplicate at the expense of low potential
particle which die. This natural genetic type selection scheme appears in
numerous applications in applied probability, physics, Bayesian statistics,
signal processing, biology, and information engineering. It is the intention of
this paper to introduce them to risk modeling. From a purely mathematical point
of view, these stochastic samplers can be interpreted as Feynman-Kac particle
integration methods. These functional models are natural mathematical
extensions of the traditional change of probability measures, commonly used to
design an importance sampling strategy. In this article, we provide a brief
introduction to the stochastic modeling and the theoretical analysis of these
particle algorithms. Then we conclude with an illustration of a subset of such
methods to resolve important risk measure and capital estimation in risk and
insurance modelling.
",None,2012-10-14 22:34:32+00:00
"Determination of the positions and orientations of concentrated rod-like
  colloids from 3D microscopy data",http://arxiv.org/abs/1406.4985v1,"['T. H. Besseling', 'M. Hermes', 'A. Kuijk', 'B. de Nijs', 'T. -S. Deng', 'M. Dijkstra', 'A. Imhof', 'A. van Blaaderen']","  Confocal microscopy in combination with real-space particle tracking has
proven to be a powerful tool in scientific fields such as soft matter physics,
materials science and cell biology. However, 3D tracking of anisotropic
particles in concentrated phases remains not as optimized compared to
algorithms for spherical particles. To address this problem, we developed a new
particle-fitting algorithm that can extract the positions and orientations of
fluorescent rod-like particles from three dimensional confocal microscopy data
stacks, even when the fluorescent signals of the particles overlap
considerably. We demonstrate that our algorithm correctly identifies all five
coordinates of uniaxial particles in both a concentrated disordered phase and a
liquid-crystalline smectic-B phase. Apart from confocal microscopy images, we
also demonstrate that the algorithm can be used to identify nanorods in 3D
electron tomography reconstructions. Lastly, we determined the accuracy of the
algorithm using both simulated and experimental confocal microscopy data-stacks
of diffusing silica rods in a dilute suspension. This novel particle-fitting
algorithm allows for the study of structure and dynamics in both dilute and
dense liquid-crystalline phases (such as nematic, smectic and crystalline
phases) as well as the study of the glass transition of rod-like particles in
three dimensions on the single particle level.
",None,2014-06-19 09:17:53+00:00
"Beaming of particles and synchrotron radiation in relativistic magnetic
  reconnection",http://arxiv.org/abs/1601.07349v3,"['Daniel Kagan', 'Ehud Nakar', 'Tsvi Piran']","  Relativistic reconnection has been invoked as a mechanism for particle
acceleration in numerous astrophysical systems. According to idealised
analytical models reconnection produces a bulk relativistic outflow emerging
from the reconnection sites (X-points). The resulting radiation is therefore
highly beamed. Using two-dimensional particle-in-cell (PIC) simulations, we
investigate particle and radiation beaming, finding a very different picture.
Instead of having a relativistic average bulk motion with isotropic electron
velocity distribution in its rest frame, we find that the bulk motion of
particles in X-points is similar to their Lorentz factor gamma, and the
particles are beamed within about 5/gamma. On the way from the X-point to the
magnetic islands, particles turn in the magnetic field, forming a fan confined
to the current sheet. Once they reach the islands they isotropise after
completing a full Larmor gyration and their radiation is not strongly beamed
anymore. The radiation pattern at a given frequency depends on where the
corresponding emitting electrons radiate their energy. Lower energy particles
that cool slowly spend most of their time in the islands, and their radiation
is not highly beamed. Only particles that quickly cool at the edge of the
X-points generate a highly beamed fan-like radiation pattern. The radiation
emerging from these fast cooling particles is above the burn-off limit (about
100 MeV in the overall rest frame of the reconnecting plasma.) This has
significant implications for models of GRBs and AGNs that invoke beaming in
that frame at much lower energies.
",None,2016-01-27 13:01:09+00:00
Capacity Limits of Diffusion-Based Molecular Timing Channels,http://arxiv.org/abs/1602.07757v3,"['Nariman Farsad', 'Yonathan Murin', 'Andrew Eckford', 'Andrea Goldsmith']","  This work introduces capacity limits for molecular timing (MT) channels,
where information is modulated in the release timing of small information
particles, and decoded from the time of arrivals at the receiver. It is shown
that the random time of arrival can be represented as an additive noise
channel, and for the diffusion-based MT (DBMT) channel this noise is
distributed according to the L\'evy distribution. Lower and upper bounds on the
capacity of the DBMT channel are derived for the case where the delay
associated with the propagation of the information particles in the channel is
finite, namely, when the information particles dissipate after a finite time
interval. For the case where a single particle is released per channel use,
these bounds are shown to be tight. When the transmitter simultaneously
releases a large number of particles, the detector at the receiver may not be
able to precisely detect the arrival time of all the particles. Therefore, two
alternative models are considered: detection based on the particle that arrives
first, or detection based on the average arrival times. Tight lower and upper
bounds are derived for these two models. It is shown that by controlling the
maximal delay of the information particles, the capacity can increase
poly-logarithmically with the number of released particles. As each particle
takes a random independent path, this diversity of paths is analogous to
receiver diversity and can be used to considerably increase the achievable data
rates.
",None,2016-02-25 00:16:38+00:00
"Collective Ratchet Effects and Reversals for Active Matter Particles on
  Quasi-One-Dimensional Asymmetric Substrates",http://arxiv.org/abs/1606.05684v1,"['D. McDermott', 'C. J. Olson Reichhardt', 'C. Reichhardt']","  Using computer simulations, we study a two-dimensional system of sterically
interacting self-mobile run-and-tumble disk-shaped particles with an underlying
periodic quasi-one-dimensional asymmetric substrate, and show that a rich
variety of collective active ratchet behaviors arise as a function of particle
density, activity, substrate strength, and substrate period. The ratchet
efficiency is nonmonotonic since the ratcheting is enhanced by increased
activity but diminished by the onset of self-clustering of the active
particles. Increasing the particle density decreases the ratchet efficiency for
weak substrates but increases the ratchet efficiency for strong substrates due
to collective hopping events. At the highest particle densities, the ratchet
motion is destroyed by a self-jamming effect. We show that it is possible to
realize reversals of the ratchet effect, where the net flux of particles is
along the hard rather than the easy direction of the substrate asymmetry. The
reversals occur in the strong substrate limit when multiple rows of active
particles can be confined in each substrate minimum, permitting emergent
particle-like excitations to appear that experience an inverted effective
substrate potential. We map out a phase diagram of the forward and reverse
ratchet effects as a function of the particle density, activity, and substrate
properties.
","Soft Matter 12, 8606 (2016)",2016-06-17 21:55:00+00:00
"Spatial correlations in bed load transport: evidence, importance, and
  modelling",http://arxiv.org/abs/1611.04129v1,"['J. Heyman', 'H. B. Ma', 'F. Mettra', 'C. Ancey']","  This article examines the spatial {dynamics of bed load particles} in water.
We focus particularly on the fluctuations of particle activity, which is
defined as the number of moving particles per unit bed {length}. Based on a
stochastic model recently proposed by \citet{Ancey2013}, we derive the second
moment of particle activity analytically; that is the spatial correlation
functions of particle activity. From these expressions, we show that large
moving particle clusters can develop spatially. Also, we provide evidence that
fluctuations of particle activity are scale-dependent. Two characteristic
lengths emerge from the model: a saturation length $\ell_{sat}$ describing the
length needed for a perturbation in particle activity to relax to the
homogeneous solution, and a correlation length $\ell_c$ describing the typical
size of moving particle clusters. A dimensionless P\'eclet number can also be
defined according to the transport model. Three different experimental data
sets are used to test the theoretical results. We show that the stochastic
model describes spatial patterns of particle activity well at all scales. In
particular, we show that $\ell_c$ and $\ell_{sat}$ may be relatively large
compared to typical scales encountered in bed load experiments (grain diameter,
water depth, bed form wavelength, flume length...) suggesting that the spatial
fluctuations of particle activity have a non-negligible impact on the average
transport process.
","Journal of Geophysical Research 19, 1751-1767, 2014",2016-11-13 13:05:47+00:00
"Reconnection and particle acceleration in interacting flux ropes I.
  Magnetohydrodynamics and test particles in 2.5D",http://arxiv.org/abs/1611.09966v2,"['Bart Ripperda', 'Oliver Porth', 'Chun Xia', 'Rony Keppens']","  Magnetic reconnection and non-thermal particle distributions associated with
current-driven instabilities are investigated by means of resistive
magnetohydrodynamics (MHD) simulations combined with relativistic test particle
methods. We propose a system with two parallel, repelling current channels in
an initially force-free equilibrium, as a simplified representation of flux
ropes in a stellar magnetosphere. The current channels undergo a rotation and
separation on Alfv\'enic timescales, forming secondary islands and (up to
tearing unstable) current sheets in which non-thermal energy distributions are
expected to develop. Using the recently developed particle module of our
open-source grid-adaptive MPI-AMRVAC software, we simulate MHD evolution
combined with test particle treatments in MHD snapshots. We explore under which
plasma-$\beta$ conditions the fastest reconnection occurs in two-and-a-half
dimensional (2.5D) scenarios and in these settings test particles are evolved.
We quantify energy distributions, acceleration mechanisms, relativistic
corrections to the particle equations of motion and effects of resistivity in
magnetically dominated proton-electron plasmas. Due to large resistive electric
fields and indefinite acceleration of particles in the infinitely long current
channels, hard energy spectra are found in 2.5D configurations. Solutions to
these numerical artifacts are proposed for both 2.5D setups and future 3D work.
We discuss the magnetohydrodynamics of an additional kink instability in 3D
setups and the expected effects on energy distributions. The obtained results
hold as a proof-of-principle for test particle approaches in MHD simulations,
relevant to explore less idealised scenarios like solar flares and more exotic
astrophysical phenomena, like black hole flares, magnetar magnetospheres and
pulsar wind nebulae.
",None,2016-11-30 01:41:41+00:00
Microparticle assembly pathways on lipid membranes,http://arxiv.org/abs/1612.03581v2,"['Casper van der Wel', 'Doris Heinrich', 'Daniela J. Kraft']","  Understanding interactions between microparticles and lipid membranes is of
increasing importance, especially for unraveling the influence of microplastics
on our health and environment. Here, we study how a short-ranged adhesive force
between microparticles and model lipid membranes causes membrane-mediated
particle assembly. Using confocal microscopy, we observe the initial particle
attachment to the membrane, then particle wrapping, and in rare cases
spontaneous membrane tubulation. In the attached state, we measure that the
particle mobility decreases by 26%. If multiple particles adhere to the same
vesicle, their initial single-particle state determines their interactions and
subsequent assembly pathways: 1) attached particles only aggregate when small
adhesive vesicles are present in solution, 2) wrapped particles reversibly
attract one another by membrane deformation, and 3) a combination of wrapped
and attached particles form membrane-mediated dimers, which further assemble
into a variety of complex structures. The experimental observation of distinct
assembly pathways induced only by a short ranged membrane-particle adhesion,
shows that a cellular cytoskeleton or other active components are not required
for microparticle aggregation. We suggest that this membrane-mediated
microparticle aggregation is a reason behind reported long retention times of
polymer microparticles in organisms.
",None,2016-12-12 09:30:00+00:00
Three-Particle Correlations in Liquid and Amorphous Aluminium,http://arxiv.org/abs/1702.08189v1,"['Bulat N. Galimzyanov', 'Anatolii V. Mokshin']","  Analysis of three-particle correlations is performed on the basis of
simulation data of atomic dynamics in liquid and amorphous aluminium. A
three-particle correlation function is introduced to characterize the relative
positions of various three particles -- the so-called triplets. Various
configurations of triplets are found by calculation of pair and three-particle
correlation functions. It was found that in the case of liquid aluminium with
temperatures $1000\,$K, $1500\,$K, and $2000\,$K the three-particle
correlations are more pronounced within the spatial scales, comparable with a
size of the second coordination sphere. In the case of amorphous aluminium with
temperatures $50\,$K, $100\,$K, and $150\,$K these correlations in the mutual
arrangement of three particles are manifested up to spatial scales, which are
comparable with a size of the third coordination sphere. Temporal evolution of
three-particle correlations is analyzed by using a time-dependent
three-particle correlation function, for which an integro-differential equation
of type of the generalized Langevin equation is output with help of projection
operators technique. A solution of this equation by means of mode-coupling
theory is compared with our simulation results. It was found that this solution
correctly reproduces the behavior of the time-dependent three-particle
correlation functions for liquid and amorphous aluminium.
",None,2017-02-27 08:45:42+00:00
"Pomelo, a tool for computing Generic Set Voronoi Diagrams of Aspherical
  Particles of Arbitrary Shape",http://arxiv.org/abs/1703.03643v1,"['Simon Weis', 'Philipp W. A. Schönhöfer', 'Fabian M. Schaller', 'Matthias Schröter', 'Gerd E. Schröder-Turk']","  We describe the development of a new software tool, called ""Pomelo"", for the
calculation of Set Voronoi diagrams. Voronoi diagrams are a spatial partition
of the space around the particles into separate Voronoi cells, e.g. applicable
to granular materials. A generalization of the conventional Voronoi diagram for
points or monodisperse spheres is the Set Voronoi diagram, also known as
navigational map or tessellation by zone of influence. In this construction, a
Set Voronoi cell contains the volume that is closer to the surface of one
particle than to the surface of any other particle. This is required for
aspherical or polydisperse systems.
  Pomelo is designed to be easy to use and as generic as possible. It directly
supports common particle shapes and offers a generic mode, which allows to deal
with any type of particles that can be described mathematically. Pomelo can
create output in different standard formats, which allows direct visualization
and further processing. Finally, we describe three applications of the Set
Voronoi code in granular and soft matter physics, namely the problem of
packings of ellipsoidal particles with varying degrees of particle-particle
friction, mechanical stable packings of tetrahedra and a model for liquid
crystal systems of particles with shapes reminiscent of pears
","EPJ Web of Conferences 140, 06007 (2017 )",2017-03-10 12:03:05+00:00
"Correction scheme for point-particle two-way coupling applied to
  nonlinear drag law",http://arxiv.org/abs/1703.06966v1,"['Jeremy Horwitz', 'Ali Mani']","  Drag laws for particles in fluids are often expressed in terms of the
undisturbed fluid velocity, defined as the fluid velocity a particle sees
before the disturbance develops in the fluid. In two-way coupled point-particle
simulations the information from the undisturbed state is not available and
must be approximated using the disturbed velocity field. Horwitz and Mani
(2016) recently developed a procedure to estimate the undisturbed velocity for
particles moving at low Reynolds number and obeying the Stokes drag law. Using
our correction, we demonstrated convergence of numerical simulations to
expected physical behavior for a range of canonical settings. In this paper we
further extend and examine that correction scheme for particles moving at
finite Reynolds number, by considering the Schiller-Nauman drag law. Tests of
particle settling in an otherwise quiescent fluid show reasonable predictions
of settling velocity history for particle Reynolds numbers up to ten. The
correction scheme is shown to lead to $\geq 70\%$ reduction in particle
velocity errors, compared to standard trilinear interpolation of disturbed
velocities. We also discuss the modelling of unsteady effects and their
relation to Stokes number and density ratio. Finally, we propose a regime
diagram to guide scheme selection for point-particle modelling.
",None,2017-03-20 20:57:47+00:00
