title,id,authors,abstract,journal,published
"Allen-Cahn and Cahn-Hilliard-like equations for dissipative dynamics of
  saturated porous media",http://arxiv.org/abs/1110.5457v2,"['Emilio N. M. Cirillo', 'Nicoletta Ianiro', 'Giulio Sciarra']","  We consider a saturated porous medium in the regime of solid-fluid
segregation under an applied pressure on the solid constituent. We prove that,
depending on the dissipation mechanism, the dynamics is described either by a
Cahn-Hilliard or by an Allen-Cahn-like equation. More precisely, when the
dissipation is modeled via the Darcy law we find that, for small deformation of
the solid and small variations of the fluid density, the evolution equation is
very similar to the Cahn-Hilliard equation. On the other hand, when only the
Stokes dissipation term is considered, we find that the evolution is governed
by an Allen-Cahn-like equation. We use this theory to describe the formation of
interfaces inside porous media. We consider a recently developed model proposed
to study the solid-liquid segregation in consolidation and we are able to fully
describe the formation of an interface between the fluid-rich and the
fluid-poor phase.
","Journal of the Mechanics and Physics of Solids 61, 629-651, 2013",2011-10-25 10:39:01+00:00
On converse Lyapunov theorems for fluid network models,http://arxiv.org/abs/1111.1990v1,"['Michael Schönlein', 'Fabian Wirth']","  We consider the class of closed generic fluid networks (GFN) models, which
provides an abstract framework containing a wide variety of fluid networks.
Within this framework a Lyapunov method for stability of GFN models was
proposed by Ye and Chen. They proved that stability of a GFN model is
equivalent to the existence of a functional on the set of paths that is
decaying along paths. This result falls short of a converse Lyapunov theorem in
that no state dependent Lyapunov function is constructed. In this paper we
construct state-dependent Lyapunov functions in contrast to path-wise
functionals. We first show by counterexamples that closed GFN models do not
provide sufficient information that allow for a converse Lyapunov theorem. To
resolve this problem we introduce the class of strict GFN models by forcing the
closed GFN model to satisfy a concatenation and a semicontinuity condition of
the set of paths in dependence of initial condition. For the class of strict
GFN models we define a state-dependent Lyapunov and show that a converse
Lyapunov theorem holds. Finally, it is shown that common fluid network models,
like general work-conserving and priority fluid network models as well as
certain linear Skorokhod problems define strict GFN models.
",None,2011-11-08 17:47:07+00:00
"""Audacity or Precision"": The Paradoxes of Henri Villat's Fluid Mechanics
  in Interwar France",http://arxiv.org/abs/1111.2438v1,['Aubin David'],"  In Interwar France, Henri Villat became the true leader of theoretical
researches on fluid mechanics. Most of his original work was done before the
First World War; it was highly theoretical and its applicability was
questioned. After having organized the first post-WWI International Congress of
Mathematicians in 1920, Villat became the editor of the famous Journal de
math\'ematiques pure et appliqu\'es and the director of the influential book
series ""M\'emorial des sciences math\'ematiques."" From 1929 on, he held the
fluid mechanics chair established by the Air Ministry at the Sorbonne in Paris
and was heading the government's critical effort invested in fluid mechanics.
However, while both his wake theory and his turbulence theory seemingly had
little success outside France or in the aeronautical industry (except in the
eyes of his students), applied mathematics was despised by the loud generation
of Bourbaki mathematicians coming of age in the mid 1930s. How are we to
understand the contrasted assessments one can make of Villat's place in the
history of fluid mechanics?
",None,2011-11-10 10:20:52+00:00
"Unified Dark Fluid with Constant Adiabatic Sound Speed and Cosmic
  Constraints",http://arxiv.org/abs/1112.3701v2,"['Lixin Xu', 'Yuting Wang', 'Hyerim Noh']","  As is known above 90% of the energy content in Universe is made of unknown
dark component. Usually this dark fluid is separated into two parts: dark
matter and dark energy. However, it may be a mixture of these two energy
components, or just one exotic unknown fluid. This property is dubbed as dark
degeneracy. With this motivation, in this paper, a unified dark fluid having
constant adiabatic sound speed $c_s^2=\alpha$, which is in the range $[0,1]$,
is studied. At first, via the energy conservation equation, its energy density,
$\rho_d/\rho_{d0}=(1-B_s)+B_s a^{-3(1+\alpha)}$ where $B_s$ is related to
integration constant from energy conservation equation as another model
parameter, is presented. Then by using Markov Chain Monte Carlo method with
currently available cosmic observational data sets which include type Ia
supernova Union 2, baryon acoustic oscillation and WMAP 7-year data of cosmic
background radiation, we show that small values of $\alpha$ are favored in this
unified dark fluid model. Furthermore, we show that smaller values of
$\alpha<10^{-5}$ are required to match matter (baryon) power spectrum from SDSS
DR7.
","Phys. Rev. D 85, 043003 (2012)",2011-12-16 01:35:04+00:00
"Fluids, Anomalies and the Chiral Magnetic Effect: A Group-theoretic
  Formulation",http://arxiv.org/abs/1112.4022v2,"['V. P. Nair', 'Rashmi Ray', 'Shubho Roy']","  It is possible to formulate fluid dynamics in terms of group-valued
variables. This is particularly suited to the cases where the fluid has
nonabelian charges and is coupled to nonabelian gauge fields. We explore this
formulation further in this paper. An action for a fluid of relativistic
particles (with and without spin) is given in terms of the Lorentz and Poincare
(or de Sitter) groups. Considering the case of particles with flavor
symmetries, a general fluid action which also incorporates all flavor anomalies
is given. The chiral magnetic and chiral vorticity effects as well as the
consequences of the mixed gauge-gravity anomaly are discussed.
",None,2011-12-17 04:17:45+00:00
Gluon matter plasma in the compact star core within fluid QCD model,http://arxiv.org/abs/1112.4719v1,"['C. S. Nugroho', 'A. O. Latief', 'T. P. Djun', 'L. T. Handoko']","  The structure of compact star core filled by gluon matter plasma is
investigated within the fluid-like QCD framework. The energy momentum tensor,
density and pressure relevant for gluonic plasma having the nature of fluid
bulk of gluon sea are derived within the model. It is shown that the model
provides a new equation of state for perfect fluid with only a single parameter
of fluid distribution {\phi}(x). The results are applied to construct the
equation of state describing the gluonic plasma dominated compact star core.
The equations of pressure and density distribution are solved analytically for
small compact star core radius. The phase transition of plasma near the core
surface is also discussed.
",Gravitation and Cosmology 18 (2012) 32-38,2011-12-20 15:09:02+00:00
Energy cascade and the four-fifths law in superfluid turbulence,http://arxiv.org/abs/1202.0710v1,"['Julien Salort', 'Benoît Chabaud', 'Emmanuel Lévêque', 'Philippe-E. Roche']","  The 4/5-law of turbulence, which characterizes the energy cascade from large
to small-sized eddies at high Reynolds numbers in classical fluids, is verified
experimentally in a superfluid 4He wind tunnel, operated down to 1.56 K and up
to R_lambda ~ 1640. The result is corroborated by high-resolution simulations
of Landau-Tisza's two-fluid model down to 1.15 K, corresponding to a residual
normal fluid concentration below 3 % but with a lower Reynolds number of order
R_lambda ~ 100. Although the K\'arm\'an-Howarth equation (including a viscous
term) is not valid \emph{a priori} in a superfluid, it is found that it
provides an empirical description of the deviation from the ideal 4/5-law at
small scales and allows us to identify an effective viscosity for the
superfluid, whose value matches the kinematic viscosity of the normal fluid
regardless of its concentration.
",EuroPhysics Letters : EPL 97 (2012) 34006,2012-02-03 14:10:53+00:00
"Fluid-Fluid and Fluid-Solid transitions in the Kern-Frenkel model from
  Barker-Henderson thermodynamic perturbation theory",http://arxiv.org/abs/1202.1744v1,"['Christoph Gögelein', 'Flavio Romano', 'Francesco Sciortino', 'Achille Giacometti']","  We study the Kern-Frenkel model for patchy colloids using Barker-Henderson
second-order thermodynamic perturbation theory. The model describes a fluid
where hard sphere particles are decorated with one patch, so that they interact
via a square-well (SW) potential if they are sufficiently close one another,
and if patches on each particle are properly aligned. Both the gas-liquid and
fluid-solid phase coexistences are computed and contrasted against
corresponding Monte-Carlo simulations results. We find that the perturbation
theory describes rather accurately numerical simulations all the way from a
fully covered square-well potential down to the Janus limit (half coverage). In
the region where numerical data are not available (from Janus to hard-spheres),
the method provides estimates of the location of the critical lines that could
serve as a guideline for further efficient numerical work at these low
coverages. A comparison with other techniques, such as integral equation
theory, highlights the important aspect of this methodology in the present
context.
","The Journal of Chemical Physics 136: 094512, 2012",2012-02-08 15:53:26+00:00
Holographic Forced Fluid Dynamics in Non-relativistic Limit,http://arxiv.org/abs/1202.4091v3,"['Rong-Gen Cai', 'Li Li', 'Zhang-Yu Nie', 'Yun-Long Zhang']","  We study the thermodynamics and non-relativistic hydrodynamics of the
holographic fluid on a finite cutoff surface in the Gauss-Bonnet gravity. It is
shown that the isentropic flow of the fluid is equivalent to a radial component
of gravitational field equations. We use the non-relativistic fluid expansion
method to study the Einstein-Maxwell-dilaton system with a negative
cosmological constant, and obtain the holographic incompressible forced
Navier-Stokes equations of the dual fluid at AdS boundary and at a finite
cutoff surface, respectively. The concrete forms of external forces are given.
",Nucl. Phys. B 864 (2012) 260-284,2012-02-18 18:30:41+00:00
Propagating and evanescent internal waves in a deep ocean model,http://arxiv.org/abs/1202.5290v2,"['M. S. Paoletti', 'Harry L. Swinney']","  We present experimental and computational studies of the propagation of
internal waves in a stratified fluid with an exponential density profile that
models the deep ocean. The buoyancy frequency profile $N(z)$ (proportional to
the square root of the density gradient) varies smoothly by more than an order
of magnitude over the fluid depth, as is common in the deep ocean. The
nonuniform stratification is characterized by a turning depth $z_c$, where
$N(z_c)$ is equal to the wave frequency $\omega$ and $N(z < z_c) < \omega$.
Internal waves reflect from the turning depth and become evanescent below the
turning depth. The energy flux below the turning depth is shown to decay
exponentially with a decay constant given by $ k_c$, which is the horizontal
wavenumber at the turning depth. The viscous decay of the vertical velocity
amplitude of the incoming and reflected waves above the turning depth agree
within a few percent with a previously untested theory for a fluid of arbitrary
stratification [Kistovich and Chashechkin, J. App. Mech. Tech. Phys. 39,
729-737 (1998)].
","Journal of Fluid Mechanics 706, 571-583 (2012)",2012-02-23 20:40:04+00:00
"Stokes flow paths separation and recirculation cells in X-junctions of
  varying angle",http://arxiv.org/abs/1202.5294v1,"['Mario Cachile', 'Laurent Talon', 'Juan M. Gomba', 'Jean-Pierre Hulin', 'Harold Auradou']","  Fluid and solute transfer in X-junctions between straight channels is shown
to depend critically on the junction angle in the Stokes flow regime.
Experimentally, water and a water-dye solution are injected at equal flow rates
in two facing channels of the junction: Planar Laser Induced fluorescence
(PLIF) measurements show that the largest part of each injected fluid ""bounces
back"" preferentially into the outlet channel at the lowest angle to the
injection; this is opposite to the inertial case and requires a high curvature
of the corresponding streamlines. The proportion of this fluid in the other
channel decreases from 50% at 90\degree to zero at a threshold angle. These
counterintuitive features reflect the minimization of energy dissipation for
Stokes flows. Finite elements numerical simulations of a 2D Stokes flow of
equivalent geometry con rm these results and show that, below the threshold
angle 33.8\degree recirculation cells are present in the center part of the
junction and separate the two injected flows of the two solutions. Reducing
further leads to the appearance of new recirculation cells with lower flow
velocities.
",Physics of Fluids (2012) 1,2012-02-23 20:45:37+00:00
Diffusion Enhancement in Core-softened fluid confined in nanotubes,http://arxiv.org/abs/1203.3448v2,"['José R. Bordin', 'Alan B. de Oliveira', 'Alexandre Diehl', 'Marcia C. Barbosa']","  We study the effect of confinement in the dynamical behavior of a
core-softened fluid. The fluid is modeled as a two length scales potential.
This potential in the bulk reproduces the anomalous behavior observed in the
density and in the diffusion of liquid water. A series of $NpT$ Molecular
Dynamics simulations for this two length scales fluid confined in a nanotube
were performed. We obtain that the diffusion coefficient increases with the
increase of the nanotube radius for wide channels as expected for normal
fluids. However, for narrow channels, the confinement shows an enhancement in
the diffusion coefficient when the nanotube radius decreases. This behavior,
observed for water, is explained in the framework of the two length scales
potential.
",None,2012-03-15 19:18:46+00:00
"A comparison of 3D particle, fluid and hybrid simulations for negative
  streamers",http://arxiv.org/abs/1203.5035v2,"['Chao Li', 'Jannis Teunissen', 'Margreet Nool', 'Willem Hundsdorfer', 'Ute Ebert']","  In the high field region at the head of a discharge streamer, the electron
energy distribution develops a long tail. In negative streamers, these
electrons can run away and contribute to energetic processes such as
terrestrial gamma-ray and electron flashes. Moreover, electron density
fluctuations can accelerate streamer branching. To track energies and locations
of single electrons in relevant regions, we have developed a 3D hybrid model
that couples a particle model in the region of high fields and low electron
densities with a fluid model in the rest of the domain. Here we validate our 3D
hybrid model on a 3D (super-)particle model for negative streamers in
overvolted gaps, and we show that it almost reaches the computational
efficiency of a 3D fluid model. We also show that the extended fluid model
approximates the particle and the hybrid model well until stochastic
fluctuations become important, while the classical fluid model underestimates
velocities and ionization densities. We compare density fluctuations and the
onset of branching between the models, and we compare the front velocities with
an analytical approximation.
",Plasma Sources Sci. Technol. 21 (2012) 055019,2012-03-22 16:40:14+00:00
Periodic Exponential Shear of Complex Fluids,http://arxiv.org/abs/1205.7005v1,"['Chirag Kalelkar', 'Gareth McKinley']","  We define a class of flows with exponential kinematics termed Periodic
Exponential Shear (PES) flow which involve periodic exponential stretching of
fluid elements along with their rotation. We exhibit analytical and numerical
results for PES flow by using the Oldroyd-B model for viscoelastic fluids. We
calculate the growth in the shear and the normal stresses analytically as well
as demonstrate that repeated application of the flow leads to stable
oscillatory shear and normal stresses. We define a material function applicable
to a periodic, unsteady shear flow and show numerically that this material
function exhibits deformation-rate thickening behavior for viscoelastic fluids
subject to PES flow. We demonstrate the feasibility of PES flow by presenting
preliminary experimental results from a controlled-strain rate rheometer, using
a Newtonian mineral oil.
",None,2012-05-31 14:26:06+00:00
Supersymmetric sound in fluids,http://arxiv.org/abs/1206.2958v2,"['Carlos Hoyos', 'Boaz Keren-Zur', 'Yaron Oz']","  We consider the hydrodynamics of supersymmetric fluids. Supersymmetry is
broken spontaneously and the low energy spectrum includes a fermionic massless
mode, the $\mathit{phonino}$. We use two complementary approaches to describe
the system: First, we construct a generating functional from which we derive
the equations of motion of the fluid and of the phonino propagating through the
fluid. We write the form of the leading corrections in the derivative
expansion, and show that the so called diffusion terms in the supercurrent are
in fact not dissipative. Second, we use an effective field theory approach
which utilizes a non-linear realization of supersymmetry to analyze the
interactions between phoninos and phonons, and demonstrate the conservation of
entropy in ideal fluids. We comment on possible phenomenological consequences
for gravitino physics in the early universe.
",None,2012-06-13 22:41:13+00:00
Inertial waves and modes excited by the libration of a rotating cube,http://arxiv.org/abs/1206.3326v1,"['J. Boisson', 'C. Lamriben', 'L. R. M. Maas', 'P. -P. Cortet', 'F. Moisy']","  We report experimental measurements of the flow in a cubic container
submitted to a longitudinal libration, i.e. a rotation modulated in time.
Velocity fields in a vertical and a horizontal plane are measured in the
librating frame using a corotating particle image velocimetry system. When the
libration frequency $\sigma_0$ is smaller than twice the mean rotation rate
$\Omega_0$, inertial waves can propagate in the interior of the fluid. At
arbitrary excitation frequencies $\sigma_0<2\Omega_0$, the oscillating flow
shows two contributions: (i) a basic flow induced by the libration motion, and
(ii) inertial wave beams propagating obliquely upward and downward from the
horizontal edges of the cube. In addition to these two contributions, inertial
modes may also be excited at some specific resonant frequencies. We
characterize in particular the resonance of the mode of lowest order compatible
with the symmetries of the forcing, noted [2,1,+]. By comparing the measured
flow fields to the expected inviscid inertial modes computed numerically
[L.R.M. Maas, Fluid Dyn. Res. \textbf{33}, 373 (2003)], we show that only a
subset of inertial modes, matching the symmetries of the forcing, can be
excited by the libration.
","Physics of Fluids, 24, 076602 (2012)",2012-06-14 20:49:39+00:00
Study of internal wave breaking dependence on stratification,http://arxiv.org/abs/1206.6083v1,"['Sergey Kshevetskii', 'Sergey Leble']","  Mixing effect in a stratified fluid is considered and examined. Euler
equations for incompressible fluid stratified by a gravity field are applied to
state a mathematical problem and describe the effect. It is found out that a
system of Euler equations is not enough for a formulation of correct
generalized problem. Some complementary relations are suggested and justified.
  A numerical method is developed and applied for study of processes of vortex
destruction and mixing progress in a stratified fluid. The dependence of vortex
destruction on a stratification scale is investigated numerically and it is
shown that the effect increases with the stratification scale. It is observed
that the effect of vortex destruction is absent when the fluid density is
constant. Some simple mathematical explanation of the effect is suggested.
",None,2012-06-26 19:04:33+00:00
"The Effect of Particle Strength on the Ballistic Resistance of Shear
  Thickening Fluids",http://arxiv.org/abs/1207.1022v2,"['Oren E. Petel', 'Simon Ouellet', 'Jason Loiseau', 'Bradley J. Marr', 'David L. Frost', 'Andrew J. Higgins']","  The response of shear thickening fluids (STFs) under ballistic impact has
received considerable attention due to its field-responsive nature. While
efforts have primarily focused on the response of traditional ballistic fabrics
impregnated with fluids, the response of pure STFs to penetration has received
limited attention. In the present study, the ballistic response of pure STFs is
investigated and the effect of fluid density and particle strength on ballistic
performance is isolated. The loss of ballistic resistance of STFs at higher
impact velocities is governed by particle strength, indicating the range of
velocities over which they may provide effective armor solutions.
","Appl. Phys. Lett. 102, 064103 (2013)",2012-07-04 15:14:01+00:00
Vorticity and entropy production in tilted Szekeres spacetimes,http://arxiv.org/abs/1207.2259v2,"['L. Herrera', 'A. Di Prisco', 'J. Ibañez', 'J. Carot']","  We analyze the properties of the tilted Szekeres spacetime, i.e. the version
of such spacetime as seen by a congruence of observers with respect to which
the fluid is moving. The imperfect fluid and the kinematical variables
associated to the four-velocity of the fluid assigned by tilted observers are
studied in detail. As it happens for the case of the Lemaitre--Tolman--Bondi
spacetime, the fluid evolves nonreversibly (with nonvanishing entropy
production) and is nongeodesic. However unlike that later case, the tilted
observer detects vorticity in the congruence of the fluid world lines. Also, as
for the nontilted congruence the magnetic part of the Weyl tensor vanishes,
reinforcing the nonradiative character of this kind of spacetime. Possible
physical implications of these results are discussed.
","Phys. Rev. D86, 044003, (2012)",2012-07-10 08:02:13+00:00
"One-dimensional hard rod fluid in a disordered porous medium: scaled
  particle theory",http://arxiv.org/abs/1207.2986v1,"['M. Holovko', 'T. Patsahan', 'W. Dong']","  The scaled particle theory is applied to a description of thermodynamic
properties of one-dimensional hard rod fluid in disordered porous media. To
this end, we extended the SPT2 approach, which had been developed previously.
Analytical expressions are obtained for the chemical potential and pressure of
a hard-rod fluid in hard rod and overlapping hard rod matrices. A series of new
approximations for SPT2 are proposed. It is shown that apart from two well
known porosities such as geometrical porosity and specific probe particle
porosity, a new type of porosity defined by the maximum value of packing
fraction of fluid particles in porous medium should be taken into account. The
grand canonical Monte-Carlo simulations are performed to verify the accuracy of
the SPT2 approach in combination with the new approximations. It is observed
that the theoretical description proposed in this study essentially improves
the results up to the highest values of fluid densities.
","Condens. Matter Phys., 2012, vol. 15, No. 2, 23607:1-13",2012-07-12 14:48:22+00:00
"Two-dimensional, homogeneous, isotropic fluid turbulence with polymer
  additives",http://arxiv.org/abs/1207.4774v4,"['Anupam Gupta', 'Prasad Perlekar', 'Rahul Pandit']","  We present the most extensive direct numerical simulations, attempted so far,
of statistically steady, homogeneous, isotropic turbulence in two-dimensional
fluid films with air-drag-induced friction and with polymer additives. Our
study reveals that the polymers (a) reduce the total fluid energy, enstrophy,
and palinstrophy, (b) modify the fluid energy spectrum both in inverse- and
forward-cascade regimes, (c) reduce small-scale intermittency, (d) suppress
regions of large vorticity and strain rate, and (e) stretch in strain-dominated
regions. We compare our results with earlier experimental studies; and we
propose new experiments.
","Phys. Rev. E 91, 033013 (2015)",2012-07-19 19:28:56+00:00
Shear-Driven Circulation Patterns in Lipid Membrane Vesicles,http://arxiv.org/abs/1208.2531v1,"['Francis G. Woodhouse', 'Raymond E. Goldstein']","  Recent experiments have shown that when a near-hemispherical lipid vesicle
attached to a solid surface is subjected to a simple shear flow it exhibits a
pattern of membrane circulation much like a dipole vortex. This is in marked
contrast to the toroidal circulation that would occur in the related problem of
a drop of immiscible fluid attached to a surface and subjected to shear. This
profound difference in flow patterns arises from the lateral incompressibility
of the membrane, which restricts the observable flows to those in which the
velocity field in the membrane is two-dimensionally divergence free. Here we
study these circulation patterns within the simplest model of membrane fluid
dynamics. A systematic expansion of the flow field based on Papkovich--Neuber
potentials is developed for general viscosity ratios between the membrane and
the surrounding fluids. Comparison with experimental results [C. V\'ezy, G.
Massiera, and A. Viallat, Soft Matter 3, 844 (2007)] is made, and it is shown
how such studies could allow measurements of the membrane viscosity. Issues of
symmetry-breaking and pattern selection are discussed.
","Journal of Fluid Mechanics 705 (2012), pp 165-175",2012-08-13 09:17:41+00:00
Critical dynamics of an isothermal compressible non-ideal fluid,http://arxiv.org/abs/1208.4794v3,"['Markus Gross', 'Fathollah Varnik']","  A pure fluid at its critical point shows a dramatic slow-down in its
dynamics, due to a divergence of the order-parameter susceptibility and the
coefficient of heat transport. Under isothermal conditions, however, sound
waves provide the only possible relaxation mechanism for order-parameter
fluctuations. Here we study the critical dynamics of an isothermal,
compressible non-ideal fluid via scaling arguments and computer simulations of
the corresponding fluctuating hydrodynamics equations. We show that, below a
critical dimension of 4, the order-parameter dynamics of an isothermal fluid
effectively reduces to ""model A,"" characterized by overdamped sound waves and a
divergent bulk viscosity. In contrast, the shear viscosity remains finite above
two dimensions. Possible applications of the model are discussed.
","Phys. Rev. E 86, 061119 (2012)",2012-08-23 16:49:02+00:00
Flux Correlations in Supersonic Isothermal Turbulence,http://arxiv.org/abs/1209.2164v1,"['Rick Wagner', 'Gregory Falkovich', 'Alexei G. Kritsuk', 'Michael L. Norman']","  Using data from a large-scale three-dimensional simulation of supersonic
isothermal turbulence, we have tested the validity of an exact flux relation
derived analytically from the Navier--Stokes equation by Falkovich, Fouxon and
Oz [2010 New relations for correlation functions in Navier--Stokes turbulence.
J. Fluid Mech. 644, 465]. That relation, for compressible barotropic fluids,
was derived assuming turbulence generated by a large-scale force. However,
compressible turbulence in simulations is usually initialized and maintained by
a large-scale acceleration, as in gravity-driven astrophysical flows. We
present a new approximate flux relation for isothermal turbulence driven by a
large-scale acceleration, and find it in reasonable agreement with the
simulation results.
","J.Fluid Mech.713:482-490,2012",2012-09-10 22:08:34+00:00
"Hexatic phase and water-like anomalies in a two-dimensional fluid of
  particles with a weakly softened core",http://arxiv.org/abs/1209.2608v1,"['Santi Prestipino', 'Franz Saija', 'Paolo V. Giaquinta']","  We study a two-dimensional fluid of particles interacting through a
spherically-symmetric and marginally soft two-body repulsion. This model can
exist in three different crystal phases, one of them with square symmetry and
the other two triangular. We show that, while the triangular solids first melt
into a hexatic fluid, the square solid is directly transformed on heating into
an isotropic fluid through a first-order transition, with no intermediate
tetratic phase. In the low-pressure triangular and square crystals melting is
reentrant provided the temperature is not too low, but without the necessity of
two competing nearest-neighbor distances over a range of pressures. A whole
spectrum of water-like fluid anomalies completes the picture for this model
potential.
",The Journal of Chemical Physics 137 (2012) 104503,2012-09-12 13:30:03+00:00
"Propagation of hydrodynamic interactions between particles in a
  compressible fluid",http://arxiv.org/abs/1211.4237v2,"['Rei Tatsumi', 'Ryoichi Yamamoto']","  Hydrodynamic interactions are transmitted by viscous diffusion and sound
propagation: the temporal evolution of hydrodynamic interactions by both
mechanisms is studied by direct numerical simulation in this paper. The
hydrodynamic interactions for a system of two particles in a fluid are
estimated by the velocity correlation of the particles. In an incompressible
fluid, hydrodynamic interactions propagate instantaneously at the infinite
speed of sound, followed by the temporal evolution of viscous diffusion. On the
other hand, in a compressible fluid, sound propagates at a finite speed, which
affects the temporal evolution of the hydrodynamic interactions by the order of
magnitude relation between the time scales of viscous diffusion and sound
propagation. The hydrodynamic interactions are characterized by introducing the
ratio of these time scales as an interactive compressibility factor.
",None,2012-11-18 17:19:27+00:00
Euler-Poincaré equations for anelastic fluid flows,http://arxiv.org/abs/1211.5827v1,['Darryl D. Holm'],"  We show that the ideal (nondissipative) form of the dynamical equations for
the Lipps-Hemler formulation of the anelastic fluid model follow as
Euler-Poincar\'{e} equations, obtained from a constrained Hamilton's principle
expressed in the Eulerian fluid description. This establishes the mathematical
framework for the following properties of these anelastic equations: the
Kelvin-Noether circulation theorem, conservation of potential vorticity on
fluid parcels, and the Lie-Poisson Hamiltonian formulation possessing conserved
Casimirs, conserved domain integrated energy and an associated variational
principle satisfied by the equilibrium solutions. We then introduce a modified
set of anelastic equations that represent the mean anelastic motion, averaged
over subgrid scale rapid fluctuations, while preserving the mathematical
properties of the Euler-Poincar\'{e} framework.
",None,2012-11-26 00:40:36+00:00
From a complex scalar field to the two-fluid picture of superfluidity,http://arxiv.org/abs/1212.0670v3,"['Mark G. Alford', 'S. Kumar Mallavarapu', 'Andreas Schmitt', 'Stephan Stetina']","  The hydrodynamic description of a superfluid is usually based on a two-fluid
picture. We compute the basic properties of the relativistic two-fluid system
from the underlying microscopic physics of a relativistic \varphi^4 complex
scalar field theory. We work at nonzero but small temperature and weak
coupling, and we neglect dissipation. We clarify the relationship between
different formulations of the two-fluid model, and how they are parameterized
in terms of partly redundant current and momentum 4-vectors. As an application,
we compute the velocities of first and second sound at small temperatures and
in the presence of a superflow. While our results are of a very general nature,
we also comment on their interpretation as a step towards the hydrodynamics of
the color-flavor locked state of quark matter, which, in particular in the
presence of kaon condensation, appears to be a complicated multi-component
fluid.
",None,2012-12-04 10:37:59+00:00
"Grad's moment method for a granular fluid at moderate densities.
  Navier-Stokes transport coefficients",http://arxiv.org/abs/1212.5157v2,['Vicente Garzó'],"  The Navier-Stokes transport coefficients of a granular dense fluid of smooth
inelastic hard disks or spheres are explicitly determined by solving the
inelastic Enskog equation by means of Grad's moment method. The transport
coefficients are explicitly determined as functions of the (constant)
coefficient of restitution and the solid volume fraction. In addition, the
cooling rate is also calculated to first order in the spatial gradients. The
calculations are performed for an arbitrary number of dimensions. The results
are not limited to small dissipation and are expected to apply at moderate
densities. It is found that the expressions of the Navier-Stokes transport
coefficients and the cooling rate agree with those previously obtained from the
Chapman-Enskog method by using the leading terms in a Sonine polynomial
expansion. This shows the equivalence between both methods for granular fluids
in the Navier-Stokes approximation. A comparison with previous results derived
from Grad's moment method for inelastic disks and spheres is also carried out.
","Phys. Fluids 25, 043301 (2013)",2012-12-20 17:41:42+00:00
Boundary conditions in PDE model of collisions of swimmers,http://arxiv.org/abs/1212.5748v1,"['Leonid Berlyand', 'Vitaliy Gyrya', 'Mykhailo Potomkin']","  The goal of the paper is to determine boundary conditions in PDE models of
collisions of microswimmers in a viscous fluid. We consider two self-propelled
spheres (microswimmers) moving towards each other in viscous fluid. We first
show that under commonly used no-slip boundary conditions on the fluid-solid
interface the microswimmers do not collide which is a generalization of the
well-known no-collision paradox for solid bodies (with no self-propulsion) in a
viscous fluid. Secondly, we show that the microswimmers do collide when the
no-slip boundary conditions are replaced by the Navier boundary conditions
which therefore provides an adequate model of microswimmers such as swimming
bacteria. The self-propulsion mechanism generates a drag force pulling a
bacterium backwards and the collision problem is reduced to the analysis of
competition between the drag and self-propulsion. For no-slip this is done by
utilizing the Lorentz Reciprocal Theorem and the analytical solution for two
solid spheres in the fluid. The analysis for the Navier boundary conditions is
based on the variational formulation of Stokes problem. A Poincare type
inequality for symmetrized gradient is introduced in this work.
",None,2012-12-23 01:00:52+00:00
Elasto-inertial turbulence,http://arxiv.org/abs/1212.6392v1,"['Devranjan Samanta', 'Yves Dubief', 'Markus Holzner', 'Christof Schäfer', 'Alexander Morozov', 'Christian Wagner', 'Björn Hof']","  Turbulence is ubiquitous in nature yet even for the case of ordinary
Newtonian fluids like water our understanding of this phenomenon is limited.
Many liquids of practical importance however are more complicated (e.g. blood,
polymer melts or paints), they exhibit elastic as well as viscous
characteristics and the relation between stress and strain is nonlinear. We
here demonstrate for a model system of such complex fluids that at high shear
rates turbulence is not simply modified as previously believed but it is
suppressed and replaced by a new type of disordered motion, elasto-inertial
turbulence (EIT). EIT is found to occur at much lower Reynolds numbers than
Newtonian turbulence and the dynamical properties differ significantly. In
particular the drag is strongly reduced and the observed friction scaling
resolves a longstanding puzzle in non-Newtonian fluid mechanics regarding the
nature of the so-called maximum drag reduction asymptote. Theoretical
considerations imply that EIT will arise in complex fluids if the extensional
viscosity is sufficiently large.
",None,2012-12-27 16:33:36+00:00
"Interaction between Generalized Varying Chaplygin gas and Tachyonic
  Fluid",http://arxiv.org/abs/1301.1021v2,['Martiros Khurshudyan'],"  We consider a mixture of varying Generalized Chaplyagin gas [1] interacting
with a Tachyonic fluid in framework of GR. We suppose, that a Tachyonic fluid
and Generalized Chaplyagin gas was separated somehow from Darkness of the
Universe. Remaining darkness will be described by $\omega_{X}$ and we will have
not any other information. We also suppose, that varying Generalized Chaplyagin
gas under consideration was appeared due to interaction between remaining
Darkness and Generalized Chaplyagin gas. At the same time we assume, that our
Tachonic fluid does not fell remaining Darkness. In this letter we investigate
graphically the potential $V(\phi)$ of the Tachyonic fluid and
$\omega_{\small{tot}}$ of the mixture. Interaction between components taken to
be sign-changeable, occurring thanks to imposing of deceleration parameter into
expression of interaction term [2],[3].
",None,2013-01-06 16:35:46+00:00
